Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
51,1,"Aaron Ashby","MIL","MIRP","MLB",2022,"50","Med",,"24.3527777","6' 1""","181","L","L",2018,"Draft","MIL",520000,"Crowder JC (MO)","Ashby is still on the starter/reliever line from a strike-throwing perspective, but he graded out as a 50 FV player atop last year's Brewers list under the assumption that he'd be a multi-inning relief buzzsaw, which is how he spent most of his six-week major league debut. His big league appearances were bookended by two putrid outings, but Ashby was dominant besides those: 30.1 IP, 38 K, 6 BB, 1.78 ERA in 11 outings, mostly in relief. While many post-shutdown arms were unable to hold the velocity spike they exhibited during 2020 instructs or '21 spring training, Ashby was able to retain his 94-97 mph band. His fastball has swing-and-miss velocity but not swing-and-miss action, and instead has sinker shape that Ashby seemed to lean into during 2021, as his groundball rate skyrocketed to a whopping 65% combined between Triple-A Nashville and the big leagues. Working toward the bottom of the zone with his sinker may have helped him set up his changeup more consistently, as that pitch was once only flashing plus but is now consistently so. Ashby's changeup and slider (the latter of which had a 250 rpm jump in spin rate from 2019) are now both two-strike guillotines while his curveball is a show-me pitch that he barely threw in 2021. It may become more important if Ashby ends up back in the rotation. He may follow a trajectory similar to Freddy Peralta's and find himself starting eventually, or buttress the back of the bullpen if Josh Hader is traded. Either way, this is an impact arm who is ready right now.","v72e75qt5lg","23550"
61,1,"Matt Brash","SEA","MIRP","AAA",2022,"50","High",,"24.3861111","6' 1""","173","R","R",2019,"Draft","SDP",512400,"Niagara","Acquired as the Player to Be Named from San Diego for Taylor Williams, Brash is another pitcher who has enjoyed a couple of velocity spikes over the last few years. He was 90-93 mph as an amateur, then was 94-95 in a handful of low-minors innings right after signing. Now he's been up to 101 mph and is sitting 95-97. Brash worked with four pitches as a starter at Niagara and continues to do so, the best being an upper-80s slider that has become a plus-plus offering. This is the pitch Brash has the best feel for, and he's consistently able to locate it to his glove side, where it moves the most and is the most enticing to hitters. He'll back that up with an occasional curveball (it was his fourth pitch in college but is third in line now) and changeup. 
The slider and velocity give him an impact relief floor (assuming health) but remember that we're talking about a small school prospect who missed what would have been his first full pro season of development due to the pandemic. There's big time variance here. Brash has a higher ceiling than Kirby because of the quality of his secondary stuff, but he also walked a batter every other inning in 2021 and has been down-shifted into a relief role in Triple-A after struggling with walks through his first handful of big league starts. Brash will probably be deployed in a high-leverage, multi-inning relief role in the short-term. That gives him the best shot to a) help the big league club right now, b) do so while mitigating some of the impact of his wildness, and c) retain enough of an innings foundation that he can move back into the rotation if/when he polishes up his command. Brash pitched 100 innings last season. If we were anticipating a typical year-to-year increase, that would have put him in position to work 120-130 innings as a starter this year, which is perhaps part of why he was given a big league rotation shot before Kirby, who is still building innings. If Brash works multiple innings in relief, he could still hover around the 100-inning mark throughout the season and be in a better position for a move back into the rotation than some of the guys who were yo-yo'd between starter and reliever during the ""Save Era"" window, when long relievers were more mop-up guys than impact pieces. In short, even if Brash ends up a permanent bullpen fixture, his stuff is so good that he belongs comfortably within the top 100 prospects.",,"25756"
61,3,"Steven Kwan","CLE","LF","MLB",2022,"50","Low",,"25.0722222","5' 9""","175","L","L",2018,"Draft","CLE",185000,"Oregon State","It isn't as if Kwan wasn't seen or scouted when he was an amateur. He was part of the great Oregon State teams led by Nick Madrigal, Adley Rutschman, Trevor Larnach, and others, and Kwan was typically the leadoff hitter on those squads. He hit .329/.431/.418 throughout his college career and was barely regarded as a bench outfield prospect since he was a 40-grade runner who scouts doubted could play center field. Kwan walked twice as often as he struck out in college, but hit just three career home runs, an extreme skills-over-tools sort of prospect. 
Cleveland drafted Kwan in the fifth round in 2018 (former <em>Baseball America</em> writer Conor Glassey was the signing scout) and after a couple years of light-hitting performance commensurate with a bench outfielder, he exploded in 2021 and slashed a preposterous .328/.407/.527 combined at Double-A Akron and Triple-A Columbus. He was part of a huge contingent of prospects who the Guardians either had to add to the 40-man roster after the season or expose to the Rule 5 draft, and they ended up offloading roughly one-fifth of their 40-man to create space for Kwan, among others. Of that prospect contingent, several players (Jose Tena, Richie Palacios) were sent to the Fall League, while the 24-year-old Kwan was shockingly part of Cleveland's instructs roster (a group that typically includes young, low-level players), which suggests that they knew what they had here and didn't feel the need to stress test Kwan like they did Tena and Palacios. Kwan has a 3.3% swinging strike rate since entering pro ball, the second-lowest in the entire minor leagues among players with at least 650 PA during that span, with Madrigal the only hitter ahead of him. His short levers and excellent hand-eye coordination make it hard to get him to whiff, and his ability to spoil pitches is reminiscent of Johnny Damon. 
While we don't think Kwan can slug anything close to .527, there have been mechanical changes to his swing that indicate he'll now have enough power to be a viable everyday big leaguer. His stance has narrowed, his leg kick has gotten bigger, and his hands load lower than they used to. His swing is positioned to ambush letter-high fastballs and yoink them into the right field bleachers, which we think he'll do 12-15 times per year. Kwan gets out of the box in a hurry and will post some sub-4.00 run times to first even though he's still not a blazingly fast runner. His instincts in center field are terrific and he's an above-average defender there now, though he could be plus-plus in a corner if Cleveland decides they like Myles Straw better out there (an update between the publication of the Top 100 and the Guardians org list: they do). Even if that ends up being the case, we still think Kwan is a 50 in the Brett Gardner mold. He broke camp with the big league club and got off to a white-hot start.",,"24610"
62,4,"Ezequiel Duran","TEX","3B","MLB",2022,"50","Med",,"23.3583333","5' 11""","185","R","R",2016,"J2","NYY",10000,"Dominican Republic","Duran was the headliner of the multi-player package Texas received from the Yankees for Joey Gallo, and while he had some initial struggles as a Ranger, he finished the year with a strong performance in the Arizona Fall League and came out of the gate so hot at Double-A Frisco that the Rangers decided to promote him in light of Josh Smith's recent shoulder strain rather than bring back one of their other 40-man infielders from Triple-A Round Rock. Short, stocky, and incredibly strong, Duran doesn’t get cheated on his swing, which incorporates every muscle in his body to produce bat speed, leverage and some of the best exit velocities both in the system and among players his age in the minors. He's at his best when he's getting extended and slamming the barrel into pitches up and away from him, which Duran can punish to all fields. His bat path is very flat and suited for impacting pitches in the top third of the strike zone. Duran shows signs of being able to get really deep into his legs to cover the lower part of the plate but he doesn't do that consistently and swings inside lots of sliders. Because his swing has so much movement and Duran has a tendency to chase sliders, a high strikeout total will likely always be part of the package. Once thought to be a prospect in the Dan Uggla mold, who'd slug enough for you to look the other way at his defense, Duran has become a viable defender at several infield positions (a 40 at shortstop and second, a 50 at third), and thrives most when he's put in a position to show off his arm rather than his hands and actions. He's part of a suddenly very crowded short-term infield situation in Texas, but we would otherwise project him as an everyday third baseman.",,"23733"
78,6,"Josh Smith","TEX","SS","MLB",2022,"50","Low",,"25.15","5' 10""","175","L","R",2019,"Draft","NYY",976000,"LSU","The well-rounded Smith missed two out of three seasons between 2018 and '20. The first, his sophomore year at LSU, was because of a back fracture, while the other was due to the pandemic. He entered the 2021 season as a 23-year-old who had yet to play full-season ball, but we loved Smith's well-rounded game and his general profile (that of a contact-oriented lefty stick capable of playing the middle-infield), and considered him a high-floor 45 FV prospect. The Yankees were too conservative with his assignment (this guy should've just been in Somerset from the jump) and Smith hit his way out of Low-A in just a couple of weeks, then continued to mash at Hudson Valley to the tune of a .347/.454/.625 line in June. His power output started to fall off after he was traded to Texas in the Joey Gallo deal, looking more in line with the visual evaluations of his power, which are shy of average. But his secondary skills — plate discipline, defensive footwork and actions, versatility, procedural awareness, and Smith's general ability to excel at all of the game's nuances — make him a damn good all-around baseball player who we expect will find a way to impact big league games every day in Smith's version of the Chris Taylor/Chone Figgins/Ben Zobrist super utility role. If it weren't for the presence of Marcus Semien and Corey Seager (Smith is a better defender than both of them), he'd likely be an everyday middle infielder, but Smith also has experience at third base and began to get reps in center field in 2022, where he immediately looked comfortable. Combine this versatility with Smith's control of the strike zone and feel for contact, and he does enough to be considered an impact player even though he lacks power. Just because of age, Seager and Semien will both become more likely to transition to corner positions over time, but until that happens, Smith can spell them on occasion while also seeing time at at least two other positions, in essence playing every day.",,"26396"
91,3,"Jose Miranda","MIN","3B","AAA",2022,"50","Med",,"24.2555555","6' 2""","230","R","R",2016,"Draft","MIN",775000,"Leadership Christian HS (PR)","Miranda spent time at both Double- and Triple-A in 2021, and his numbers at each level were remarkably similar, combining for a slash line of .344/.401/.572. The main attraction for the 23-year-old is still his feel for contact. He very rarely whiffs and has an uncanny ability to put his bat on the ball regardless of where the pitch is with his short, compact swing. As it often does with young hitters, this has resulted in an overly swing-happy approach, with Miranda rarely working the count and often making suboptimal contact on pitches he should have left alone. In 2021, though, he exhibited much more patience in the box, resulting in a bump in both walks and power, while maintaining an enviable strikeout rate in the low teens. Miranda hasn't found a perfect fit on defense, instead playing more of a utility role (he spent time at all four infield positions in 2021, as well as a handful of games in left field at Triple-A), but the power he’s tapped into could allow for the possibility of a more permanent corner-infield role.",,"20538"
74,6,"Tyler Freeman","CLE","3B","MLB",2022,"50","Low",,"23.3611111","6' 0""","170","R","R",2017,"Draft","CLE",816500,"Etiwanda HS (CA)","Freeman rakes, making an extremely high rate of low-impact contact while playing a decent middle infield. He's generated lots of David Fletcher comps because his frame, bat-to-ball skills, expansive approach, and more natural defensive fit at second base are all akin to Fletcher's. Freeman has a 5% swinging strike rate since entering pro ball, one of the best in all the minor leagues during that time, another of the many hitterish amateur players drafted by the Guardians who seem to be working out. He hit .323/.372/.470 as a 22-year-old at Double-A Akron but ran a .357 BABIP and only walked 4% of the time in a 41-game sample, as his season was cut short due to a labrum tear. He doesn't have much extra-base power and is limited to second base due to a lack of arm strength, so the defensive versatility feature that comes with other top 100 prospects like Austin Martin and Vidal Bruján is not present here. Still, Freeman's track record of hitting is fantastic and he plays up the middle, making him a high-probability everyday player. Still rehabbing from the labrum surgery, Freeman began the 2022 season on the IL.","eOEmTzaPck0","22532"
82,3,"Cristian Pache","OAK","CF","AAA",2022,"50","High",,"23.8666666","6' 2""","215","R","R",2015,"J2","ATL",1400000,"Dominican Republic","We are trying not to allow prospect fatigue to impact our view of Pache, whose offensive output has sunk since his 2019 peak, when he hit .278/.340/.474 as a 20-year-old at Double-A Mississippi. Since then, Pache struggled to crack the Braves outfield even amid their many injuries, and the club prioritized giving at-bats to Abraham Almonte, Guillermo Heredia, and other players acquired via trade. He's struggled to make contact in limited big league time and hit just .265/.330/.414 at Triple-A in 2021. Pache was still just a 22-year-old, and that line was on par with the Triple-A average. Additionally, Pache's swinging strike rate came down from his concerning 2019 levels. He had a 17% swinging strike rate (if we 20-80'd swinging strike rates, that'd be a 30) then versus a 13% rate in 2021, just a little worse than the big league average. There were times when it appeared that Pache had made a swing change in 2021, with emphasis on getting his front foot down earlier, but this isn't consistent on tape. His walk rates have been near the bottom of the scale for many years now, but Pache's chase rates, per Synergy, were also close to the big league average while he was at Triple-A. Burying the lede here, recall that Pache's carrying tool is some of the best center field defense on the planet. Even though he sometimes appears to be in middling physical condition, his reads and lines in center are virtuosic, and as soon as he gets regular time there, he'll be a Gold Glove contender. He has the raw power to pull out 20 annual homers, and if he can do that toward the end of his pre-free agency years, he'll be an above-average regular, but we anticipate he'll be a glove-only, nine-hole hitter at the start. Traded to Oakland as part of the massive Matt Olson haul, he'll likely get an immediate big league opportunity in Oakland, especially with Ramón Laureano suspended to start the season.","ALCsGpZ1oiA","19948"
58,3,"Nolan Gorman","STL","3B","MLB",2022,"50","Med",,"22.3916666","6' 1""","230","L","R",2018,"Draft","STL",3231700,"O'Connor HS (AZ)","Gorman had another good season in 2021, slashing .279/.333/.481 combined between Double-A Springfield and Triple-A Memphis, mostly at the latter. It was the first time that he hadn't experienced a whiff-prone adjustment period upon promotion, and his K% was lower last season than in any year since he was in rookie ball. He began 2022 on an epic heater, clubbing 15 homers in a little over a month at Triple-A Memphis even though his strikeout rate exploded. Up in St. Louis for the last couple of weeks, he has hit for power while producing a lower OBP. Thick and physical, Gorman has comfortably plus raw power at age 22, though his body is maxed out and I'd be surprised if there was another grade left in the tank even though he is so young. While he's had issues getting on top of fastballs at the top of the zone, there's enough playable power here that Gorman should produce like a heart-of-the-order thumper. 
The presence of Nolan Arenado and Paul Goldschmidt on the infield corners means Gorman is being shoehorned in at second base, where he isn't very good; his range, hands, and actions around the bag are all below average. He can make routine plays, though, and the Cardinals would be justified in running him out there situationally, even knowing that he's a 30-grade defender at the position. If he played there every day, he'd produce like a left-handed Dan Uggla. Gorman is a fringe defender at third and would probably be an average defender at first base with time. That versatility will enable him to shuffle around with Tommy Edman and Edmundo Sosa the same way Matt Carpenter and Paul DeJong did, getting Gorman's bat in the lineup most of the time and taking him off the field to prioritize defense late in games. While flawed, Gorman should get to most of his impact power in games and share time at several infield positions, including one up the middle of the diamond, which will enable him to produce like a good everyday big leaguer.","_2qk0vq7IEA","22263"
59,3,"Vidal Bruján","TBR","2B","AAA",2022,"50","Med",,"24.6444444","5' 9""","189","S","R",2014,"J2","TBR",15000,"Dominican Republic","Bruján was a 60 FV player on last year's list despite consistent feedback from the industry that that was too high (a dynamic Eric discussed in last year's blurb). Bruján shared many traits with Ketel Marte: he's a switch-hitter with preternatural feel for contact, he's extremely tough to beat on the inner half because his levers are so short, he's an elite rotational athlete who was able to make consistent contact while swinging as hard as he could, and he has the underlying physicality to come into impact strength as he enters his mid-20s. There are lots of other players whose measurable height and weight read as ""small"" who simply don't have Bruján's body composition (he's angular and tapered at the waist rather than built like a stick), musculature (you can see his lats through his jersey), or explosiveness, and he seemed like a candidate to grow into meaningful power later than other hitters. 
For the first several weeks of 2021, it appeared as though Eric was right, as Bruján hit .307/.402/.545 with a bunch of homers. He was merely a bit above average throughout the rest of the year, though, slashing .262/.345/.440 across the entire season, walking about as much as he struck out as a 23-year-old at Triple-A, setting a career-high in homers with 12, and swiping 44 bases. Bruján doesn't have the arm to play shortstop and the Rays began moving him all over the diamond with greater regularity. He played second base and all three outfield positions during a mid-year big league stint and also played some third base while with Durham. He has the long speed to be a very good defensive center fielder with time, but it's more likely that Bruján plays all over the place and adds value via his versatility. While he has gotten meaningfully stronger, he struggles with premium velocity. His righty swing has gotten better but lacks impact, and he can only damage the ball in a narrow part of the zone from the left side. Bruján is still going to spray lots of contact all over the field and ambush some weak inner-half fastballs while adding value on the bases and playing all over the place, so while he's unlikely to be impact offensive performer, he'll still be an impact player.","UBXDU4EcKOo","20536"
61,2,"Shea Langeliers","OAK","C","MLB",2022,"50","Low",,"24.8694444","6' 0""","205","R","R",2019,"Draft","ATL",3997500,"Baylor","Ranking 70th overall and number eight among catching prospects on our recently published Top 100, Langeliers combines plus or better defense with a power-over-hit game when he’s at the plate as opposed to behind it. His raw power blossomed into game power during the 2021 season, and while Langeliers isn’t an especially instinctual hitter (he projects as a sub-50 bat with contact issues), he also has the potential to deliver 20-plus home runs per year. He has Gold Glove potential defensively, with great hands and mobility to go with a strong, accurate arm that shuts down the running game. He also earns raves for his catching intangibles in terms of managing the game and working with pitchers. Theoretically, he’s lined up for starting the season at Triple-A, and his future in Oakland is tied very closely, and very directly to the chances of incumbent Sean Murphy, who reaches his first year of arbitration stating in 2023, staying in Oakland.","SyejX3eoyUM","25816"
77,4,"MacKenzie Gore","SDP","SP","MLB",2022,"50","Med",,"23.6027777","6' 3""","197","L","L",2017,"Draft","SDP",6700000,"Whiteville HS (NC)","Gore's saga as a prospect is rapidly approaching a hopeful end and a transition into a stable big league rotation role. Three of his last four seasons had been tumultuous and strange. He dealt with blisters throughout the 2018 season, then turned in one of the most dominant minor league campaigns of the last several years in '19, during which Gore was in the top five in minor league ERA, swinging strike rate and strikeout-to-walk ratio among pitchers who threw at least 100 innings. He made 15 starts in the Cal League that season, and surrendered just nine runs. But in 2020, even when the Padres badly needed pitching at the end of the season, Gore languished away at the alternate site, struggling to synch up his mechanics. That carried into 2021, when Gore's season stopped and started a few times as the club tried to pare down his complex delivery to make it more consistent. Gore initially seemed athletic enough to maintain his deceptive, intricate mechanics, which featured him utilizing a huge leg kick while simultaneously raising his hands well above his head, then taking a huge stride down the mound and a long, plunging arm action way behind his body. Changes to his leg kick and arm action were evident throughout 2021. At times Gore's arm action was shortened to look much like Lucas Giolito's and the pace of his delivery from the windup changed, while his leg kick was reduced from the stretch. But these changes weren't a remedy for his command issues, as he walked 34 hitters in 61 innings throughout the year. 
While he now seems to have permanently eliminated the glove raise above his head, Gore came to 2022 camp with something more closely resembling his old delivery, and his command has stabilized enough for him to have cracked the Padres' big league rotation as of list publication. Gore's fastball shape and velocity are enough survive him having imprecise command, but his secondary stuff lacks elite, natural nastiness and is more dependent on location to be effective. Each of his three secondary offerings has big league utility, with his upper-70s curveball functioning as a get-me-over pitch and his upper-80s slider having the right kind of angle to miss bats against hitters of both handednesses when it finishes to Gore's glove side. He lacks precise feel for consistently locating his changeup, but it has enough action to miss bats on the occasions that he does, and while a lot of them tend to sail on Gore, he almost never misses with the pitch in vulnerable areas of the strike zone. 
When the group of us who worked on the preseason Top 100 discussed the struggling or injured pitchers who were on the bubble, we were unanimously scared of Gore, whose issues lasted long enough for us to consider it more of a trajectory than a swoon. That has turned out to be wrong. It still looks like Gore will have stretches of strike-throwing inconsistency from time to time, but not enough to prevent him from being a mid-rotation starter.","7bZP4Vs1QhA","22201"
78,3,"Josh Winder","MIN","SP","",2022,"50","Med",,"25.9722222","6' 5""","210","R","R",2018,"Draft","MIN",198700,"Virginia Military Institute","After an impressive 2019 season, Winder showed off a velocity increase at 2020 instructs, sitting 93-95 mph and touching 97. As a 6-foot-5, square-shouldered hurler with a repeatable delivery and an arm slot well suited to optimizing his fastball, the velocity bump was a welcome development, especially when combined with the spin he’d added to his curveball and the arm-side action he’d begun to cultivate in his changeup. In 2021, Winder started the season in Double-A and managed to improve upon his '19 performance in virtually every statistical category. He issued more strikeouts (31.3%) and fewer walks (4.8%), while posting a 0.93 WHIP and a sub-two ERA. When he was promoted to Triple-A, he struck out seven guys before allowing a hit. He maintained his feel for the strike zone over four Triple-A starts but was shut down with shoulder tightness in mid-July and didn't return for the rest of the season. That leaves unanswered the question of whether he can maintain his velocity over the course of a full season and adds some injury concern, but the overall performance was still enough for him to have been considered one of the Twins’ 2021 breakouts.","1jiPCU5LBMs","24606"
79,2,"Vinnie Pasquantino","KCR","1B","MLB",2022,"50","Low",,"24.975","6' 4""","245","L","L",2019,"Draft","KCR",125000,"Old Dominion","Pasquantino is not a graceful athlete — even his home run trots look like they require a fair bit of effort — but he can really hit, which is the thing we care about most. There are missile defense systems with less precise tracking ability than Pasquantino, who seems to be lasered in on everything that crosses the plate, and is on time with remarkable consistency. He will track and whack breaking balls that most hitters would swing over top of, and he can also flatten his bat path and get to fastballs at the top of the strike zone. At age 23, he was a little old for a bat-only prospect who split the year between High- and Double-A, but his numbers there were incredible. He walked nearly as much as he struck out (he only K'd 13% of the time) and he has such precise feel for contact that we think he'll get to all of his modest raw power in games. It's an atypical first base profile since there isn't loud raw power, but the hit/power blend projects for an output similar to Yuli Gurriel's, and we're confident Pasquantino's hit tool will make him a consistent annual run producer.",,"27676"
72,5,"Jonathan Aranda","TBR","1B","MLB",2022,"50","Low",,"24.3555555","5' 10""","220","L","R",2015,"J2","TBR",,"Mexico","Aranda rakes and has amassed a career .290/.371/.427 line in the minors. A stocky, positionless defender without huge power, he'd been on the periphery of Rays lists for a couple of years before he had a huge uptick in power and reached Double-A in 2021. While we don't expect him to slug over .500 (or anything close to it) going forward, Arranda's feel for contact and platoon advantage make him a high-probability contributor. He has fantastic hitter's timing, and a good-looking, compact lefty stroke that peppers both gaps and can do homer damage to his pull-side. The Rays have played Aranda all over the infield, and he's such a poor hands and feet athlete that we actually prefer him at second base rather than first, where he'd have to handle the ball constantly. This is the type of player who you try to hide on defense on any given day, playing him when you have an extreme strikeout pitcher starting, or shoehorning him in at 2B/3B depending on where the opposing lineup is least-likely to hit the ball, very similar to Diamondbacks infielder Josh Rojas. The universal DH helps Aranda's cause from a team need standpoint, as there are now 15 more jobs for guys who do nothing but hit, which is exactly what Aranda does.",,"21837"
89,5,"Geraldo Perdomo","ARI","SS","MLB",2022,"50","Med",,"22.9416666","6' 3""","203","S","R",2016,"J2","ARI",70000,"Dominican Republic","While most prospects his age were finishing their college career, Perdomo spent the entire year at Double-A and above, even appearing in 11 big league games. Still procedurally advanced and physically overmatched, Perdomo will need to get stronger if he's ever going to be an impact offensive performer. In 2019, it looked as though that was starting to occur. Perdomo's exit velos trended upward all year and his swing had become more visually explosive by the Fall League. A couple of years have gone by and Perdomo's measurable power is still near the bottom of the big league register. He's only 21, but the chances that meaningful power manifests grow slimer with each year that passes without development in this area. The good news is that Perdomo does everything else well. He's a plus defensive shortstop with incredibly fast actions and wonderful defensive instincts, and is a low-whiff switch-hitter with great feel for the strike zone from both sides of the plate. He could probably stand to cover the outer third of the zone a little bit better, but otherwise Perdomo has a great offensive foundation, one that gives him a chance to break out if the power does arrive. More likely though, we think he'll develop strength that is more sufficient than impactful, and become a solid everyday shortstop living off his OBP and defense.","wS1NAke5r2E","22799"
100,3,"Edward Cabrera","MIA","SP","MLB",2022,"50","High",,"24.4666666","6' 4""","217","R","R",2015,"J2","MIA",100000,"Dominican Republic","The oft-injured Cabrera began the season with a biceps injury that prevented him from pitching at an affiliate until late April and it wasn't long before he hit the IL again with elbow tendinitis, which he had just begun to rehab back from immediately prior to list publication. This is the sixth (!) consecutive season Cabrera has had injury issues that brought about at least one IL stint and his second consecutive year with a biceps issue that delayed the start of his season. 
His stuff always seems to come all the way back, and when healthy he throws extremely hard while complementing his arm strength with a bevy of plus secondary offerings. He routinely gets into the upper-90s with his fastball and his velo had been trending up before he got hurt for the second time in 2022, creeping closer to 97-100 as Cabrera re-joined the big league roster (he recently exhausted rookie eligibility). Similar to teammate Sixto Sánchez, the heater’s shape and movement cause it to play down, and it isn’t an elite offering despite having elite velocity. Cabrera adds a plus upper-80s slider that features so little downward movement that it almost seems to be rising compared to most breakers, though he has been working more with a low-to-mid-80s curveball that may usurp his slider as his go-to breaking ball. Cabrera’s best pitch is a killer changeup that while on the firm side, typically in the 90-92 mph range, features very low spin and significant fade and tumble. His command and control, both of which were firmly in the average bucket as a younger minor leaguer, regressed mightily during his brief 2021 time in the majors, which may have been a result of him being amped up or simply trying to get too cute around the edges to avoid his fastball getting hit. He has sufficient pitch execution to profile as a starter. 
Cabrera has an All-Star starter's stuff, and Reds starter Luis Castillo presents pretty good mechanical precedent for someone like Cabrera succeeding, but there are obviously questions about his ability to hold up over the course of an entire season, as between injuries and conservative workloads, 100.1 is the most innings he’s thrown in a season, and that was all the way back in 2018.",,"21690"
121,4,"Joey Bart","SFG","C","MLB",2022,"50","High",,"25.7944444","6' 3""","238","R","R",2018,"Draft","SFG",7025000,"Georgia Tech","Bart was seen as one of the best catching prospects in the game, getting a golden opportunity to prove himself in 2020 when Buster Posey opted out of the COVID-shortened season. Two years later, he’s once again being given the chance to prove he’s the answer behind the plate for San Francisco, but the questions about his future are both more numerous and much louder. Bart is a massive human being with immense strength, but at times his size works against him, with multiple scouts believing that his bulk leaves him a touch behind the speed of the game on both offense and defense. Further hampering Bart are swing decisions that were among the worst in all of baseball during his 2020 big league debut and showed little progress back at Triple-A last year, as he whiffed at a nearly 30% clip and continues to be prone to wild chases. He moves well for his size and receives and throws well, projecting as an average defender if not a tick above, but his future is going to come down to his bat. There’s a low average/high power catcher in here, but he's masked by the disastrous approach that has the potential to be Bart's undoing. With Posey retired, 2022 represents a make-or-break year for 2018's No. 2 overall pick.","Cozg_YSvag0","21524"
,2,"Spencer Strider","ATL","SP","AAA",2022,"45+","Med",,"23.925","6' 0""","195","R","R",2020,"Draft","ATL",451800,"Clemson","Strider, who recently exhausted rookie eligibility, missed 2019 (his sophomore season at Clemson) recovering from Tommy John, but pitched well during the lone month of the '20 college season, and Atlanta picked him in the fourth round of the shortened draft. In 2022, he is enjoying his third consecutive season of increased velocity, going from the 92-94 mph range in '20 to averaging 95.7 during the '21 minor league season, climbing throughout the year and sitting 97 during his late-season big league debut; he now sits at a whopping 98.7 mph, topping out at 102.5. Strider's moniker is appropriate considering that his delivery is so explosive thanks largely to his powerful lower half, while his arm stroke looks almost effortless. Additionally, Strider's fastball has big carry and flat angle, making it a dominant, 80-grade pitch that should at least enable him to be a great late-inning reliever on its own. His slider, which was reworked during his TJ rehab to feature more vertical action, is still below-average and not nasty enough to miss bats in the strike zone. It is hard, typically in the 83-87 mph range, but has short movement. I was at a start in which Strider, while facing a D-backs lineup of entirely left-handed and switch-hitters, threw changeups 22% of the time. In his four 2020 starts, Strider threw a total of 13 changeups, and the '21 minor league pitch data we were sent by a front office contact had him throwing changeups just 3% of the time. While he does appear to slow his arm speed when throwing the changeup, Strider's fastball arm speed is already so (seemingly) low-effort that he might get away with it, and while he lacks feel for locating his changeup consistently right now, that pitch shows at least as much potential to become a bat-missing offering as his slider (at least it did during my in-person look against the D-backs). 
This is definitely a one-pitch guy right now, and at age 24 you'd typically have no compunction bucketing him in a bullpen role. Even if you isolate his fastball usage as a starter (68%), it's way above that of Carlos Rodón (63%), whose heater usage is currently tops among qualified starters. But this is an elite pitch we're talking about, and while it runs counter to his secondary deployment so far, we think there's room to project on Strider's changeup (he's had so few reps due to his TJ timing, the pandemic, and then being put in a relief role for a while), enough to hope he'll eventually have a second above-average offering and have a shot to continue to start. In the meantime, the raw power and quality of his fastball will be tested by better lineups that know how to make adjustments and anticipate its line once they've seen him once or twice through the order. ","a0idU2Kf9w0","27498"
,7,"Kyle Bradish","BAL","SP","MLB",2022,"45+","Med",,"26.0527777","6' 4""","220","R","R",2018,"Draft","LAA",397500,"New Mexico State","Bradish had some of the more interesting pitch data in the 2018 draft but questions about his ability to throw strikes dropped him to the fourth round. He kept the ball in the zone more than ever in 2021 while also seeing his velocity tick up, leaving more evaluators than ever convinced he can stay in a starting role. Bradish’s unique delivery, which features a dramatic hip tilt in his load, creates equally unique (and effective) fastball shapes, as his over-the-top release produces nearly perfect backspin on one of the more vertical fastballs around. Once sitting in the low-90s while touching 95 mph, Bradish now parks his fastball in the 94-96 mph range, and while the qualities of the fastball make it quite difficult to locate within the lower half of the strike zone, he uses the upper half to great effect. He complements the fastball with a pair of good breaking balls, with his downer curve giving him a classic vertical attack and a sweeping slider adding a horizontal aspect to his game. Bradish's firm changeup is on the fringy side, but good enough to be utilized in the right places. Nobody is going to call Bradish precise, and he tends to rack up high pitch counts, but he’s cut down the walks enough to project as a five-and-dive type of starter who just out-stuffs opposing hitters on the right day. He’s lined up for a 2022 big league debut.","gO68BL9_rtI","24586"
